snapshot_date,product_id,warehouse_id,stock_qty,reorder_point,stockout_flag,snapshot_granularity
"March 7, 2024",P059,W01,0.0,389,True,daily
08/03/2024,P059,W01,0.0,389,True,daily
"March 9, 2024",P059,W01,0.0,389,True,daily
"March 10, 2024",P059,W01,0.0,389,True,daily
2024-03-11,P059,W01,0.0,389,True,daily
12/03/2024,P059,W01,0.0,389,True,daily
13/03/2024,P059,W01,0.0,389,True,daily
2024-03-14,P059,W01,0.0,389,True,daily
2024-03-15,P059,W01,0.0,389,True,daily
"March 16, 2024",P059,W01,0.0,389,True,daily
17/03/2024,P059,W01,,389,True,daily
2024-03-18,P059,W01,0.0,389,True,daily
"March 19, 2024",P059,W01,0.0,389,True,daily
"March 20, 2024",P059,W01,0.0,389,True,daily
2024-03-21,P059,W01,0.0,389,True,daily
22/03/2024,P059,W01,0.0,389,True,daily
2024-03-23,P059,W01,0.0,389,True,daily
2024-03-24,P059,W01,0.0,389,True,daily
2024-03-25,P059,W01,0.0,389,True,daily
2024-03-26,P059,W01,0.0,389,True,daily
"March 27, 2024",P059,W01,0.0,389,True,daily
28/03/2024,P059,W01,0.0,389,True,daily
29/03/2024,P059,W01,0.0,389,True,daily
30/03/2024,P059,W01,0.0,389,True,daily
31/03/2024,P059,W01,0.0,389,True,daily
"April 1, 2024",P059,W01,0.0,389,True,daily
"April 2, 2024",P059,W01,0.0,389,True,daily
03/04/2024,P059,W01,0.0,389,True,daily
04/04/2024,P059,W01,0.0,389,True,daily
"April 5, 2024",P059,W01,0.0,389,True,daily
2024-04-06,P059,W01,0.0,389,True,daily
2024-04-07,P059,W01,0.0,389,True,daily
2024-04-08,P059,W01,0.0,389,True,daily
2024-04-09,P059,W01,0.0,389,True,daily
"April 10, 2024",P059,W01,0.0,389,True,daily
"April 11, 2024",P059,W01,0.0,389,True,daily
2024-04-12,P059,W01,0.0,389,True,daily
2024-04-13,P059,W01,0.0,389,True,daily
14/04/2024,P059,W01,0.0,389,True,daily
2024-04-15,P059,W01,0.0,389,True,daily
2024-04-16,P059,W01,0.0,389,True,daily
17/04/2024,P059,W01,0.0,389,True,daily
2024-04-18,P059,W01,0.0,389,True,daily
"April 19, 2024",P059,W01,0.0,389,True,daily
"April 20, 2024",P059,W01,0.0,389,True,daily
21/04/2024,P059,W01,,389,True,daily
22/04/2024,P059,W01,0.0,389,True,daily
"April 23, 2024",P059,W01,0.0,389,True,daily
2024-04-24,P059,W01,0.0,389,True,daily
25/04/2024,P059,W01,0.0,389,True,daily
26/04/2024,P059,W01,0.0,389,True,daily
2024-04-27,P059,W01,0.0,389,True,daily
2024-04-28,P059,W01,0.0,389,True,daily
29/04/2024,P059,W01,0.0,389,True,daily
"April 30, 2024",P059,W01,0.0,389,True,daily
01/05/2024,P059,W01,0.0,389,True,daily
"May 2, 2024",P059,W01,0.0,389,True,daily
2024-05-03,P059,W01,0.0,389,True,daily
"May 4, 2024",P059,W01,0.0,389,True,daily
05/05/2024,P059,W01,0.0,389,True,daily
06/05/2024,P059,W01,0.0,389,True,daily
07/05/2024,P059,W01,0.0,389,True,daily
2024-05-08,P059,W01,0.0,389,True,daily
09/05/2024,P059,W01,0.0,389,True,daily
2024-05-10,P059,W01,0.0,389,True,daily
"May 11, 2024",P059,W01,0.0,389,True,daily
"May 12, 2024",P059,W01,0.0,389,True,daily
2024-05-13,P059,W01,0.0,389,True,daily
14/05/2024,P059,W01,0.0,389,True,daily
15/05/2024,P059,W01,0.0,389,True,daily
2024-05-16,P059,W01,0.0,389,True,daily
"May 17, 2024",P059,W01,0.0,389,True,daily
2024-05-18,P059,W01,0.0,389,True,daily
2024-05-19,P059,W01,0.0,389,True,daily
2024-05-20,P059,W01,0.0,389,True,daily
"May 21, 2024",P059,W01,0.0,389,True,daily
2024-05-22,P059,W01,0.0,389,True,daily
23/05/2024,P059,W01,0.0,389,True,daily
"May 24, 2024",P059,W01,0.0,389,True,daily
2024-05-25,P059,W01,0.0,389,True,daily
"May 26, 2024",P059,W01,0.0,389,True,daily
27/05/2024,P059,W01,0.0,389,True,daily
28/05/2024,P059,W01,0.0,389,True,daily
2024-05-29,P059,W01,0.0,389,True,daily
30/05/2024,P059,W01,0.0,389,True,daily
2024-05-31,P059,W01,0.0,389,True,daily
"June 1, 2024",P059,W01,0.0,389,True,daily
2024-06-02,P059,W01,0.0,389,True,daily
"June 3, 2024",P059,W01,0.0,389,True,daily
04/06/2024,P059,W01,0.0,389,True,daily
"June 5, 2024",P059,W01,0.0,389,True,daily
2024-06-06,P059,W01,0.0,389,True,daily
"June 7, 2024",P059,W01,0.0,389,True,daily
08/06/2024,P059,W01,0.0,389,True,daily
09/06/2024,P059,W01,0.0,389,True,daily
10/06/2024,P059,W01,0.0,389,True,daily
2024-06-11,P059,W01,,389,True,daily
12/06/2024,P059,W01,0.0,389,True,daily
13/06/2024,P059,W01,0.0,389,True,daily
14/06/2024,P059,W01,0.0,389,True,daily
"June 15, 2024",P059,W01,0.0,389,True,daily
16/06/2024,P059,W01,0.0,389,True,daily
"June 17, 2024",P059,W01,0.0,389,True,daily
"June 18, 2024",P059,W01,0.0,389,True,daily
"June 19, 2024",P059,W01,0.0,389,True,daily
2024-06-20,P059,W01,0.0,389,True,daily
"June 21, 2024",P059,W01,,389,True,daily
2024-06-22,P059,W01,0.0,389,True,daily
2024-06-23,P059,W01,0.0,389,True,daily
"June 24, 2024",P059,W01,0.0,389,True,daily
"June 25, 2024",P059,W01,0.0,389,True,daily
2024-06-26,P059,W01,0.0,389,True,daily
"June 27, 2024",P059,W01,0.0,389,True,daily
28/06/2024,P059,W01,0.0,389,True,daily
2024-06-29,P059,W01,0.0,389,True,daily
2024-06-30,P059,W01,0.0,389,True,daily
2024-07-01,P059,W01,0.0,389,True,daily
02/07/2024,P059,W01,,389,True,daily
03/07/2024,P059,W01,0.0,389,True,daily
"July 4, 2024",P059,W01,0.0,389,True,daily
"July 5, 2024",P059,W01,0.0,389,True,daily
2024-07-06,P059,W01,0.0,389,True,daily
"July 7, 2024",P059,W01,,389,True,daily
2024-07-08,P059,W01,0.0,389,True,daily
09/07/2024,P059,W01,0.0,389,True,daily
2024-07-10,P059,W01,0.0,389,True,daily
11/07/2024,P059,W01,0.0,389,True,daily
12/07/2024,P059,W01,0.0,389,True,daily
"July 13, 2024",P059,W01,0.0,389,True,daily
14/07/2024,P059,W01,0.0,389,True,daily
2024-07-15,P059,W01,0.0,389,True,daily
2024-07-16,P059,W01,0.0,389,True,daily
17/07/2024,P059,W01,0.0,389,True,daily
2024-07-18,P059,W01,0.0,389,True,daily
19/07/2024,P059,W01,0.0,389,True,daily
20/07/2024,P059,W01,0.0,389,True,daily
21/07/2024,P059,W01,0.0,389,True,daily
"July 22, 2024",P059,W01,0.0,389,True,daily
23/07/2024,P059,W01,0.0,389,True,daily
24/07/2024,P059,W01,0.0,389,True,daily
25/07/2024,P059,W01,0.0,389,True,daily
2024-07-26,P059,W01,0.0,389,True,daily
2024-07-27,P059,W01,0.0,389,True,daily
28/07/2024,P059,W01,0.0,389,True,daily
29/07/2024,P059,W01,0.0,389,True,daily
30/07/2024,P059,W01,0.0,389,True,daily
31/07/2024,P059,W01,0.0,389,True,daily
01/08/2024,P059,W01,0.0,389,True,daily
02/08/2024,P059,W01,0.0,389,True,daily
03/08/2024,P059,W01,0.0,389,True,daily
"August 4, 2024",P059,W01,0.0,389,True,daily
"August 5, 2024",P059,W01,0.0,389,True,daily
06/08/2024,P059,W01,0.0,389,True,daily
2024-08-07,P059,W01,0.0,389,True,daily
"August 8, 2024",P059,W01,0.0,389,True,daily
2024-08-09,P059,W01,0.0,389,True,daily
2024-08-10,P059,W01,0.0,389,True,daily
"August 11, 2024",P059,W01,0.0,389,True,daily
"August 12, 2024",P059,W01,0.0,389,True,daily
13/08/2024,P059,W01,0.0,389,True,daily
"August 14, 2024",P059,W01,0.0,389,True,daily
"August 15, 2024",P059,W01,0.0,389,True,daily
2024-08-16,P059,W01,0.0,389,True,daily
"August 17, 2024",P059,W01,0.0,389,True,daily
18/08/2024,P059,W01,0.0,389,True,daily
2024-08-19,P059,W01,0.0,389,True,daily
2024-08-20,P059,W01,0.0,389,True,daily
2024-08-21,P059,W01,0.0,389,True,daily
2024-08-22,P059,W01,0.0,389,True,daily
"August 23, 2024",P059,W01,0.0,389,True,daily
2024-08-24,P059,W01,0.0,389,True,daily
25/08/2024,P059,W01,0.0,389,True,daily
26/08/2024,P059,W01,0.0,389,True,daily
27/08/2024,P059,W01,0.0,389,True,daily
2024-08-28,P059,W01,0.0,389,True,daily
29/08/2024,P059,W01,0.0,389,True,daily
"August 30, 2024",P059,W01,0.0,389,True,daily
2024-08-31,P059,W01,0.0,389,True,daily
2024-09-01,P059,W01,0.0,389,True,daily
02/09/2024,P059,W01,,389,True,daily
"September 3, 2024",P059,W01,0.0,389,True,daily
2024-09-04,P059,W01,0.0,389,True,daily
2024-09-05,P059,W01,0.0,389,True,daily
06/09/2024,P059,W01,0.0,389,True,daily
2024-09-07,P059,W01,0.0,389,True,daily
08/09/2024,P059,W01,0.0,389,True,daily
09/09/2024,P059,W01,0.0,389,True,daily
"September 10, 2024",P059,W01,0.0,389,True,daily
"September 11, 2024",P059,W01,0.0,389,True,daily
2024-09-12,P059,W01,0.0,389,True,daily
"September 13, 2024",P059,W01,0.0,389,True,daily
"September 14, 2024",P059,W01,0.0,389,True,daily
2024-09-15,P059,W01,,389,True,daily
"September 16, 2024",P059,W01,0.0,389,True,daily
"September 17, 2024",P059,W01,0.0,389,True,daily
2024-09-18,P059,W01,0.0,389,True,daily
19/09/2024,P059,W01,0.0,389,True,daily
20/09/2024,P059,W01,0.0,389,True,daily
2024-09-21,P059,W01,0.0,389,True,daily
22/09/2024,P059,W01,0.0,389,True,daily
"September 23, 2024",P059,W01,0.0,389,True,daily
24/09/2024,P059,W01,0.0,389,True,daily
25/09/2024,P059,W01,0.0,389,True,daily
2024-09-26,P059,W01,0.0,389,True,daily
27/09/2024,P059,W01,0.0,389,True,daily
2024-09-28,P059,W01,0.0,389,True,daily
2024-09-29,P059,W01,0.0,389,True,daily
30/09/2024,P059,W01,0.0,389,True,daily
2024-10-01,P059,W01,0.0,389,True,daily
"October 2, 2024",P059,W01,0.0,389,True,daily
2024-10-03,P059,W01,0.0,389,True,daily
"October 4, 2024",P059,W01,0.0,389,True,daily
05/10/2024,P059,W01,0.0,389,True,daily
"October 6, 2024",P059,W01,0.0,389,True,daily
2024-10-07,P059,W01,0.0,389,True,daily
2024-10-08,P059,W01,0.0,389,True,daily
09/10/2024,P059,W01,0.0,389,True,daily
"October 10, 2024",P059,W01,0.0,389,True,daily
2024-10-11,P059,W01,0.0,389,True,daily
"October 12, 2024",P059,W01,0.0,389,True,daily
2024-10-13,P059,W01,0.0,389,True,daily
14/10/2024,P059,W01,0.0,389,True,daily
15/10/2024,P059,W01,0.0,389,True,daily
16/10/2024,P059,W01,0.0,389,True,daily
2024-10-17,P059,W01,0.0,389,True,daily
2024-10-18,P059,W01,0.0,389,True,daily
2024-10-19,P059,W01,0.0,389,True,daily
20/10/2024,P059,W01,0.0,389,True,daily
21/10/2024,P059,W01,0.0,389,True,daily
"October 22, 2024",P059,W01,0.0,389,True,daily
23/10/2024,P059,W01,0.0,389,True,daily
24/10/2024,P059,W01,0.0,389,True,daily
25/10/2024,P059,W01,0.0,389,True,daily
26/10/2024,P059,W01,0.0,389,True,daily
"October 27, 2024",P059,W01,,389,True,daily
"October 28, 2024",P059,W01,0.0,389,True,daily
2024-10-29,P059,W01,0.0,389,True,daily
2024-10-30,P059,W01,0.0,389,True,daily
2024-10-31,P059,W01,0.0,389,True,daily
01/11/2024,P059,W01,0.0,389,True,daily
02/11/2024,P059,W01,0.0,389,True,daily
"November 3, 2024",P059,W01,0.0,389,True,daily
04/11/2024,P059,W01,0.0,389,True,daily
"November 5, 2024",P059,W01,0.0,389,True,daily
2024-11-06,P059,W01,0.0,389,True,daily
"November 7, 2024",P059,W01,0.0,389,True,daily
2024-11-08,P059,W01,0.0,389,True,daily
"November 9, 2024",P059,W01,0.0,389,True,daily
"November 10, 2024",P059,W01,0.0,389,True,daily
11/11/2024,P059,W01,0.0,389,True,daily
12/11/2024,P059,W01,0.0,389,True,daily
2024-11-13,P059,W01,0.0,389,True,daily
14/11/2024,P059,W01,0.0,389,True,daily
2024-11-15,P059,W01,0.0,389,True,daily
2024-11-16,P059,W01,0.0,389,True,daily
17/11/2024,P059,W01,0.0,389,True,daily
18/11/2024,P059,W01,0.0,389,True,daily
"November 19, 2024",P059,W01,0.0,389,True,daily
"November 20, 2024",P059,W01,0.0,389,True,daily
"November 21, 2024",P059,W01,0.0,389,True,daily
"November 22, 2024",P059,W01,0.0,389,True,daily
2024-11-23,P059,W01,0.0,389,True,daily
24/11/2024,P059,W01,0.0,389,True,daily
2024-11-25,P059,W01,0.0,389,True,daily
26/11/2024,P059,W01,0.0,389,True,daily
2024-11-27,P059,W01,0.0,389,True,daily
28/11/2024,P059,W01,0.0,389,True,daily
2024-11-29,P059,W01,0.0,389,True,daily
30/11/2024,P059,W01,0.0,389,True,daily
01/12/2024,P059,W01,0.0,389,True,daily
2024-12-02,P059,W01,0.0,389,True,daily
2024-12-03,P059,W01,0.0,389,True,daily
"December 4, 2024",P059,W01,0.0,389,True,daily
"December 5, 2024",P059,W01,0.0,389,True,daily
"December 6, 2024",P059,W01,0.0,389,True,daily
"December 7, 2024",P059,W01,0.0,389,True,daily
"December 8, 2024",P059,W01,0.0,389,True,daily
"December 9, 2024",P059,W01,0.0,389,True,daily
10/12/2024,P059,W01,0.0,389,True,daily
"December 11, 2024",P059,W01,0.0,389,True,daily
"December 12, 2024",P059,W01,0.0,389,True,daily
2024-12-13,P059,W01,0.0,389,True,daily
"December 14, 2024",P059,W01,0.0,389,True,daily
2024-12-15,P059,W01,0.0,389,True,daily
2024-12-16,P059,W01,,389,True,daily
"December 17, 2024",P059,W01,0.0,389,True,daily
2024-12-18,P059,W01,0.0,389,True,daily
2024-12-19,P059,W01,0.0,389,True,daily
2024-12-20,P059,W01,0.0,389,True,daily
2024-12-21,P059,W01,0.0,389,True,daily
2024-12-22,P059,W01,0.0,389,True,daily
2024-12-23,P059,W01,0.0,389,True,daily
2024-12-24,P059,W01,0.0,389,True,daily
25/12/2024,P059,W01,0.0,389,True,daily
26/12/2024,P059,W01,0.0,389,True,daily
"December 27, 2024",P059,W01,0.0,389,True,daily
"December 28, 2024",P059,W01,0.0,389,True,daily
2024-12-29,P059,W01,0.0,389,True,daily
"December 30, 2024",P059,W01,0.0,389,True,daily
"December 31, 2024",P059,W01,0.0,389,True,daily
01/01/2025,P059,W01,0.0,389,True,daily
"January 2, 2025",P059,W01,0.0,389,True,daily
03/01/2025,P059,W01,,389,True,daily
"January 4, 2025",P059,W01,0.0,389,True,daily
2025-01-05,P059,W01,0.0,389,True,daily
06/01/2025,P059,W01,0.0,389,True,daily
2025-01-07,P059,W01,0.0,389,True,daily
08/01/2025,P059,W01,0.0,389,True,daily
2025-01-09,P059,W01,0.0,389,True,daily
10/01/2025,P059,W01,0.0,389,True,daily
11/01/2025,P059,W01,0.0,389,True,daily
12/01/2025,P059,W01,,389,True,daily
13/01/2025,P059,W01,0.0,389,True,daily
2025-01-14,P059,W01,0.0,389,True,daily
2025-01-15,P059,W01,0.0,389,True,daily
2025-01-16,P059,W01,0.0,389,True,daily
17/01/2025,P059,W01,0.0,389,True,daily
2025-01-18,P059,W01,0.0,389,True,daily
"January 19, 2025",P059,W01,0.0,389,True,daily
2025-01-20,P059,W01,0.0,389,True,daily
21/01/2025,P059,W01,0.0,389,True,daily
"January 22, 2025",P059,W01,0.0,389,True,daily
23/01/2025,P059,W01,0.0,389,True,daily
2025-01-24,P059,W01,0.0,389,True,daily
25/01/2025,P059,W01,0.0,389,True,daily
"January 26, 2025",P059,W01,0.0,389,True,daily
"January 27, 2025",P059,W01,0.0,389,True,daily
28/01/2025,P059,W01,0.0,389,True,daily
"January 29, 2025",P059,W01,0.0,389,True,daily
"January 30, 2025",P059,W01,0.0,389,True,daily
"January 31, 2025",P059,W01,0.0,389,True,daily
2025-02-01,P059,W01,0.0,389,True,daily
"February 2, 2025",P059,W01,0.0,389,True,daily
2025-02-03,P059,W01,0.0,389,True,daily
2025-02-04,P059,W01,0.0,389,True,daily
2025-02-05,P059,W01,0.0,389,True,daily
"February 6, 2025",P059,W01,0.0,389,True,daily
2025-02-07,P059,W01,0.0,389,True,daily
"February 8, 2025",P059,W01,0.0,389,True,daily
09/02/2025,P059,W01,0.0,389,True,daily
2025-02-10,P059,W01,0.0,389,True,daily
"February 11, 2025",P059,W01,0.0,389,True,daily
12/02/2025,P059,W01,0.0,389,True,daily
13/02/2025,P059,W01,0.0,389,True,daily
"February 14, 2025",P059,W01,0.0,389,True,daily
"February 15, 2025",P059,W01,0.0,389,True,daily
16/02/2025,P059,W01,0.0,389,True,daily
17/02/2025,P059,W01,0.0,389,True,daily
18/02/2025,P059,W01,0.0,389,True,daily
"February 19, 2025",P059,W01,0.0,389,True,daily
2025-02-20,P059,W01,0.0,389,True,daily
"February 21, 2025",P059,W01,0.0,389,True,daily
2025-02-22,P059,W01,0.0,389,True,daily
"February 23, 2025",P059,W01,0.0,389,True,daily
2025-02-24,P059,W01,0.0,389,True,daily
2025-02-25,P059,W01,0.0,389,True,daily
2025-02-26,P059,W01,0.0,389,True,daily
27/02/2025,P059,W01,0.0,389,True,daily
28/02/2025,P059,W01,0.0,389,True,daily
"March 1, 2025",P059,W01,0.0,389,True,daily
2025-03-02,P059,W01,0.0,389,True,daily
2025-03-03,P059,W01,0.0,389,True,daily
04/03/2025,P059,W01,0.0,389,True,daily
2025-03-05,P059,W01,0.0,389,True,daily
"March 6, 2025",P059,W01,,389,True,daily
"March 7, 2025",P059,W01,0.0,389,True,daily
2025-03-08,P059,W01,0.0,389,True,daily
09/03/2025,P059,W01,0.0,389,True,daily
2025-03-10,P059,W01,0.0,389,True,daily
"March 11, 2025",P059,W01,0.0,389,True,daily
2025-03-12,P059,W01,0.0,389,True,daily
13/03/2025,P059,W01,0.0,389,True,daily
"March 14, 2025",P059,W01,0.0,389,True,daily
2025-03-15,P059,W01,0.0,389,True,daily
2025-03-16,P059,W01,,389,True,daily
"March 17, 2025",P059,W01,0.0,389,True,daily
2025-03-18,P059,W01,0.0,389,True,daily
2025-03-19,P059,W01,0.0,389,True,daily
"March 20, 2025",P059,W01,0.0,389,True,daily
21/03/2025,P059,W01,0.0,389,True,daily
22/03/2025,P059,W01,0.0,389,True,daily
2025-03-23,P059,W01,0.0,389,True,daily
"March 24, 2025",P059,W01,0.0,389,True,daily
2025-03-25,P059,W01,0.0,389,True,daily
2025-03-26,P059,W01,0.0,389,True,daily
27/03/2025,P059,W01,0.0,389,True,daily
"March 28, 2025",P059,W01,0.0,389,True,daily
"March 29, 2025",P059,W01,0.0,389,True,daily
2025-03-30,P059,W01,0.0,389,True,daily
2025-03-31,P059,W01,0.0,389,True,daily
01/04/2025,P059,W01,0.0,389,True,daily
2025-04-02,P059,W01,0.0,389,True,daily
2025-04-03,P059,W01,0.0,389,True,daily
2025-04-04,P059,W01,0.0,389,True,daily
05/04/2025,P059,W01,0.0,389,True,daily
"April 6, 2025",P059,W01,0.0,389,True,daily
07/04/2025,P059,W01,0.0,389,True,daily
"April 8, 2025",P059,W01,0.0,389,True,daily
09/04/2025,P059,W01,0.0,389,True,daily
2025-04-10,P059,W01,0.0,389,True,daily
2025-04-11,P059,W01,0.0,389,True,daily
12/04/2025,P059,W01,0.0,389,True,daily
2025-04-13,P059,W01,0.0,389,True,daily
14/04/2025,P059,W01,0.0,389,True,daily
2025-04-15,P059,W01,0.0,389,True,daily
2025-04-16,P059,W01,0.0,389,True,daily
"April 17, 2025",P059,W01,0.0,389,True,daily
2025-04-18,P059,W01,0.0,389,True,daily
19/04/2025,P059,W01,0.0,389,True,daily
"April 20, 2025",P059,W01,0.0,389,True,daily
21/04/2025,P059,W01,0.0,389,True,daily
2025-04-22,P059,W01,0.0,389,True,daily
2025-04-23,P059,W01,0.0,389,True,daily
"April 24, 2025",P059,W01,0.0,389,True,daily
25/04/2025,P059,W01,0.0,389,True,daily
2025-04-26,P059,W01,0.0,389,True,daily
27/04/2025,P059,W01,0.0,389,True,daily
2025-04-28,P059,W01,0.0,389,True,daily
29/04/2025,P059,W01,0.0,389,True,daily
"April 30, 2025",P059,W01,0.0,389,True,daily
2025-05-01,P059,W01,0.0,389,True,daily
02/05/2025,P059,W01,,389,True,daily
03/05/2025,P059,W01,0.0,389,True,daily
"May 4, 2025",P059,W01,0.0,389,True,daily
05/05/2025,P059,W01,,389,True,daily
06/05/2025,P059,W01,0.0,389,True,daily
07/05/2025,P059,W01,0.0,389,True,daily
2025-05-08,P059,W01,0.0,389,True,daily
"May 9, 2025",P059,W01,0.0,389,True,daily
2025-05-10,P059,W01,0.0,389,True,daily
11/05/2025,P059,W01,,389,True,daily
12/05/2025,P059,W01,0.0,389,True,daily
2025-05-13,P059,W01,0.0,389,True,daily
2025-05-14,P059,W01,0.0,389,True,daily
15/05/2025,P059,W01,0.0,389,True,daily
2025-05-16,P059,W01,0.0,389,True,daily
"May 17, 2025",P059,W01,0.0,389,True,daily
18/05/2025,P059,W01,0.0,389,True,daily
19/05/2025,P059,W01,0.0,389,True,daily
"May 20, 2025",P059,W01,0.0,389,True,daily
21/05/2025,P059,W01,0.0,389,True,daily
"May 22, 2025",P059,W01,0.0,389,True,daily
23/05/2025,P059,W01,0.0,389,True,daily
2025-05-24,P059,W01,0.0,389,True,daily
25/05/2025,P059,W01,0.0,389,True,daily
26/05/2025,P059,W01,0.0,389,True,daily
2025-05-27,P059,W01,0.0,389,True,daily
2025-05-28,P059,W01,0.0,389,True,daily
2025-05-29,P059,W01,0.0,389,True,daily
"May 30, 2025",P059,W01,0.0,389,True,daily
2025-05-31,P059,W01,0.0,389,True,daily
01/06/2025,P059,W01,0.0,389,True,daily
"June 2, 2025",P059,W01,0.0,389,True,daily
03/06/2025,P059,W01,0.0,389,True,daily
"June 4, 2025",P059,W01,0.0,389,True,daily
2025-06-05,P059,W01,0.0,389,True,daily
"June 6, 2025",P059,W01,0.0,389,True,daily
07/06/2025,P059,W01,0.0,389,True,daily
"June 8, 2025",P059,W01,0.0,389,True,daily
2025-06-09,P059,W01,0.0,389,True,daily
2025-06-10,P059,W01,0.0,389,True,daily
11/06/2025,P059,W01,0.0,389,True,daily
12/06/2025,P059,W01,0.0,389,True,daily
13/06/2025,P059,W01,0.0,389,True,daily
"June 14, 2025",P059,W01,0.0,389,True,daily
2025-06-15,P059,W01,0.0,389,True,daily
16/06/2025,P059,W01,0.0,389,True,daily
2025-06-17,P059,W01,0.0,389,True,daily
18/06/2025,P059,W01,0.0,389,True,daily
2025-06-19,P059,W01,,389,True,daily
"June 20, 2025",P059,W01,0.0,389,True,daily
2025-06-21,P059,W01,0.0,389,True,daily
22/06/2025,P059,W01,0.0,389,True,daily
23/06/2025,P059,W01,0.0,389,True,daily
2025-06-24,P059,W01,0.0,389,True,daily
25/06/2025,P059,W01,0.0,389,True,daily
26/06/2025,P059,W01,0.0,389,True,daily
"June 27, 2025",P059,W01,0.0,389,True,daily
28/06/2025,P059,W01,0.0,389,True,daily
29/06/2025,P059,W01,0.0,389,True,daily
2025-06-30,P059,W01,0.0,389,True,daily
2025-07-01,P059,W01,0.0,389,True,daily
02/07/2025,P059,W01,0.0,389,True,daily
03/07/2025,P059,W01,0.0,389,True,daily
2025-07-04,P059,W01,0.0,389,True,daily
"July 5, 2025",P059,W01,0.0,389,True,daily
2025-07-06,P059,W01,0.0,389,True,daily
07/07/2025,P059,W01,,389,True,daily
"July 8, 2025",P059,W01,0.0,389,True,daily
09/07/2025,P059,W01,0.0,389,True,daily
2025-07-10,P059,W01,0.0,389,True,daily
"July 11, 2025",P059,W01,0.0,389,True,daily
12/07/2025,P059,W01,0.0,389,True,daily
"July 13, 2025",P059,W01,0.0,389,True,daily
2025-07-14,P059,W01,0.0,389,True,daily
"July 15, 2025",P059,W01,0.0,389,True,daily
2025-07-16,P059,W01,0.0,389,True,daily
"July 17, 2025",P059,W01,0.0,389,True,daily
"July 18, 2025",P059,W01,,389,True,daily
19/07/2025,P059,W01,0.0,389,True,daily
"July 20, 2025",P059,W01,0.0,389,True,daily
21/07/2025,P059,W01,0.0,389,True,daily
2025-07-22,P059,W01,0.0,389,True,daily
"July 23, 2025",P059,W01,0.0,389,True,daily
"July 24, 2025",P059,W01,0.0,389,True,daily
25/07/2025,P059,W01,0.0,389,True,daily
26/07/2025,P059,W01,0.0,389,True,daily
27/07/2025,P059,W01,0.0,389,True,daily
28/07/2025,P059,W01,0.0,389,True,daily
"July 29, 2025",P059,W01,0.0,389,True,daily
30/07/2025,P059,W01,0.0,389,True,daily
31/07/2025,P059,W01,0.0,389,True,daily
2025-08-01,P059,W01,0.0,389,True,daily
02/08/2025,P059,W01,0.0,389,True,daily
03/08/2025,P059,W01,0.0,389,True,daily
04/08/2025,P059,W01,0.0,389,True,daily
05/08/2025,P059,W01,0.0,389,True,daily
2025-08-06,P059,W01,,389,True,daily
"August 7, 2025",P059,W01,0.0,389,True,daily
"August 8, 2025",P059,W01,0.0,389,True,daily
09/08/2025,P059,W01,0.0,389,True,daily
2025-08-10,P059,W01,0.0,389,True,daily
"August 11, 2025",P059,W01,0.0,389,True,daily
2025-08-12,P059,W01,0.0,389,True,daily
13/08/2025,P059,W01,0.0,389,True,daily
14/08/2025,P059,W01,0.0,389,True,daily
"August 15, 2025",P059,W01,0.0,389,True,daily
"August 16, 2025",P059,W01,0.0,389,True,daily
2025-08-17,P059,W01,0.0,389,True,daily
18/08/2025,P059,W01,0.0,389,True,daily
2025-08-19,P059,W01,0.0,389,True,daily
2025-08-20,P059,W01,0.0,389,True,daily
21/08/2025,P059,W01,0.0,389,True,daily
22/08/2025,P059,W01,0.0,389,True,daily
2025-08-23,P059,W01,392.0,389,False,daily
"August 24, 2025",P059,W01,,389,False,daily
2025-08-25,P059,W01,358.0,389,False,daily
2025-08-26,P059,W01,349.0,389,False,daily
27/08/2025,P059,W01,336.0,389,False,daily
"August 28, 2025",P059,W01,324.0,389,False,daily
29/08/2025,P059,W01,314.0,389,False,daily
30/08/2025,P059,W01,299.0,389,False,daily
"August 31, 2025",P059,W01,,389,False,daily
"September 1, 2025",P059,W01,270.0,389,False,daily
2025-09-02,P059,W01,259.0,389,False,daily
2025-09-03,P059,W01,693.0,389,False,daily
04/09/2025,P059,W01,678.0,389,False,daily
2025-09-05,P059,W01,665.0,389,False,daily
2025-09-06,P059,W01,653.0,389,False,daily
"September 7, 2025",P059,W01,639.0,389,False,daily
2025-09-08,P059,W01,619.0,389,False,daily
2025-09-09,P059,W01,607.0,389,False,daily
"September 10, 2025",P059,W01,594.0,389,False,daily
"September 11, 2025",P059,W01,578.0,389,False,daily
"September 12, 2025",P059,W01,566.0,389,False,daily
"September 13, 2025",P059,W01,558.0,389,False,daily
"September 14, 2025",P059,W01,536.0,389,False,daily
15/09/2025,P059,W01,892.0,389,False,daily
2025-09-16,P059,W01,877.0,389,False,daily
17/09/2025,P059,W01,863.0,389,False,daily
"September 18, 2025",P059,W01,853.0,389,False,daily
19/09/2025,P059,W01,839.0,389,False,daily
20/09/2025,P059,W01,1093.0,389,False,daily
2025-09-21,P059,W01,1081.0,389,False,daily
"September 22, 2025",P059,W01,1063.0,389,False,daily
2025-09-23,P059,W01,1047.0,389,False,daily
2025-09-24,P059,W01,1033.0,389,False,daily
2025-09-25,P059,W01,1017.0,389,False,daily
"September 26, 2025",P059,W01,1009.0,389,False,daily
27/09/2025,P059,W01,996.0,389,False,daily
