customer_id,join_date,region,preferred_store_id,acquisition_channel
C02880,"December 14, 2023",,ST08,Walk-in
C02881,2021-05-06,Chattogram,ST13,Walk-in
C02882,2019-01-02,Dhaka,ST08,Walk-in
C02883,"August 5, 2020",Dhaka,ST03,Online
C02884,2022-04-22,DHAKA,ST17,Walk-in
C02885,20/05/2024,Dhaka,ST09,Referral
C02886,"March 3, 2018",Dhaka,ST12,Social Media
C02887,2025-08-28,Dhaka,ST11,Walk-in
C02888,12/03/2023,Rajshahi,ST11,Social Media
C02889,30/12/2024,Khulna,ST09,Walk-in
C02890,2025-06-08,Khulna,ST16,Walk-in
C02891,25/03/2019,Chattogram,ST18,Walk-in
C02892,2018-10-01,Dhaka,ST19,Online
C02893,"March 17, 2024",Barishal,ST09,Online
C02894,"July 3, 2019", Rajshahi ,ST07,Online
C02895,"March 9, 2019",Chattogram,ST02,Referral
C02896,2021-09-30,Dhaka,ST09,Walk-in
C02897,"April 21, 2025",Dhaka,ST20,Referral
C02898,"May 12, 2024",Chattogram,ST06,Online
C02899,21/02/2022,Chattogram,ST17,Walk-in
C02900,28/07/2019,Dhaka,ST16,Walk-in
C02901,09/09/2020,Barishal,ST14,Walk-in
C02902,"July 4, 2023",Sylhet,ST12,Walk-in
C02903,2019-04-04,Sylhet,ST16,Referral
C02904,2022-03-12,dhaka,ST02,Walk-in
C02905,04/02/2018,Rajshahi,ST03,Walk-in
C02906,2020-08-07,Rajshahi,ST04,Referral
C02907,"December 26, 2019",Dhaka,ST16,Online
C02908,2023-06-12,Sylhet,ST09,Social Media
C02909,2025-04-22,Sylhet,ST05,Online
C02910,04/03/2019,Khulna,ST01,Online
C02911,"May 17, 2024",Dhaka,ST10,Walk-in
C02912,2023-03-31, Khulna ,ST08,Online
C02913,"October 2, 2025",Chattogram,ST04,Walk-in
C02914,15/04/2025,Dhaka,ST01,Walk-in
C02915,"October 22, 2018",Dhaka,ST16,Social Media
C02916,2023-12-11,Dhaka,ST16,Online
C02917,2022-09-26,Dhaka,ST05,Online
C02918,27/11/2018,Chattogram,ST10,Walk-in
C02919,21/01/2020,Rajshahi,ST06,Online
C02920,2025-05-30,Dhaka,ST09,Walk-in
C02921,2022-05-05,Barishal,ST03,Walk-in
C02922,15/09/2020,Dhaka,ST19,Walk-in
C02923,2020-07-24,,ST15,Walk-in
C02924,"September 12, 2024",Barishal,ST19,Walk-in
C02925,"April 7, 2020",Khulna,ST06,Referral
C02926,"April 9, 2019",Sylhet,ST18,Walk-in
C02927,03/08/2022,Rajshahi,ST11,Referral
C02928,2025-12-08,,ST04,Social Media
C02929,2019-06-20,Dhaka,ST07,Walk-in
C02930,"January 16, 2020",Chattogram,ST17,Online
C02931,"October 1, 2021",Dhaka,ST16,Walk-in
C02932,07/08/2019,Chattogram,ST15,Social Media
C02933,"March 16, 2023",Dhaka,ST05,Walk-in
C02934,"January 11, 2020",,ST13,Walk-in
C02935,2019-01-10,Khulna,ST19,Walk-in
C02936,2020-02-02,Khulna,ST01,Social Media
C02937,2025-06-10,Rajshahi,ST07,Walk-in
C02938,"June 22, 2025",Dhaka,ST02,Referral
C02939,"January 16, 2022",Dhaka,ST03,Walk-in
C02940,2021-03-15,Sylhet,ST20,Online
C02941,21/07/2024,,ST05,Walk-in
C02942,22/07/2019,Chattogram,ST04,Walk-in
C02943,2023-03-25,Chattogram,ST02,Walk-in
C02944,09/06/2023,CHATTOGRAM,ST20,Walk-in
C02945,"September 5, 2023",Dhaka,ST10,Referral
C02946,"September 29, 2019",Dhaka,ST16,Online
C02947,"September 23, 2023",Chattogram,ST06,Walk-in
C02948,23/11/2022, Sylhet ,ST13,Walk-in
C02949,30/12/2024,Barishal,ST18,Walk-in
C02950,2019-05-25,Chattogram,ST14,Online
C02951,27/11/2022,Rajshahi,ST11,Referral
C02952,2024-08-19,Khulna,ST05,Referral
C02953,2020-03-23,Dhaka,ST05,Referral
C02954,2023-12-12,Sylhet,ST12,Walk-in
C02955,18/10/2018,Chattogram,ST10,Walk-in
C02956,2023-09-28,Sylhet,ST01,Referral
C02957,06/11/2022,Dhaka,ST04,Walk-in
C02958,2019-07-17,Khulna,ST09,Walk-in
C02959,"July 13, 2018",Barishal,ST04,Walk-in
C02960,17/12/2023,Dhaka,ST12,Referral
C02961,"December 6, 2019",Dhaka,ST07,Online
C02962,"December 23, 2021",Dhaka,ST06,Social Media
C02963,2018-06-27,Rajshahi,ST03,Walk-in
C02964,2025-09-14,Sylhet,ST11,Walk-in
C02965,2022-05-22,Dhaka,ST04,Walk-in
C02966,13/06/2025,KHULNA,ST13,Referral
C02967,2019-04-14,Chattogram,ST19,Walk-in
C02968,24/08/2019,,ST19,Social Media
C02969,2022-11-18,Chattogram,ST14,Online
C02970,"November 1, 2022",Chattogram,ST17,Referral
C02971,"April 28, 2024",chattogram,ST19,Referral
C02972,02/06/2025,Dhaka,ST14,Walk-in
C02973,2024-07-27,Chattogram,ST06,Online
C02974,14/02/2019,Khulna,ST11,Walk-in
C02975,22/06/2020,Chattogram,ST18,Referral
C02976,22/04/2025,Khulna,ST14,Referral
C02977,"May 22, 2022",Sylhet,ST08,Online
C02978,2024-12-06,Rajshahi,ST04,Walk-in
C02979,02/07/2022,Dhaka,ST03,Social Media
C02980,"May 26, 2018",Rajshahi,ST08,Social Media
C02981,12/10/2021,Dhaka,ST17,Online
C02982,05/08/2024,Dhaka,ST12,Social Media
C02983,"March 28, 2023",Dhaka,ST02,Online
C02984,"January 23, 2019",Dhaka,ST19,Walk-in
C02985,2019-09-06,Barishal,ST09,Walk-in
C02986,2024-10-30,Barishal,ST08,Walk-in
C02987,2025-10-30,Rajshahi,ST17,Online
C02988,2024-01-08,Dhaka,ST08,Online
C02989,"October 14, 2018",Khulna,ST13,Walk-in
C02990,"December 14, 2022",Rajshahi,ST19,Walk-in
C02991,"August 18, 2024",Dhaka,ST11,Online
C02992,"February 13, 2023",Chattogram,ST13,Referral
C02993,2022-10-01,Sylhet,ST08,Social Media
C02994,2021-09-26,,ST18,Walk-in
C02995,16/12/2019,Chattogram,ST02,Referral
C02996,"March 30, 2020",Rajshahi,ST06,Walk-in
C02997,18/12/2023,Dhaka,ST20,Walk-in
C02998,"July 23, 2018",Chattogram,ST10,Online
C02999,"September 4, 2018",Chattogram,ST04,Walk-in
C03000,2021-03-04,Rajshahi,ST09,Referral
C03001,11/03/2024,Barishal,ST06,Walk-in
C03002,"April 3, 2023",Khulna,ST11,Walk-in
C03003,2022-09-19,Sylhet,ST05,Online
C03004,"April 9, 2022",Sylhet,ST08,Walk-in
C03005,2018-11-20,Sylhet,ST19,Walk-in
C03006,26/08/2020,Chattogram,ST02,Walk-in
C03007,21/08/2018,,ST16,Walk-in
C03008,"January 23, 2024",Rajshahi,ST02,Referral
C03009,"January 2, 2024",Rajshahi,ST10,Walk-in
C03010,2020-01-24,chattogram,ST14,Online
C03011,2020-05-05,Khulna,ST20,Online
C03012,15/07/2020, Rajshahi ,ST06,Online
C03013,09/02/2025,Chattogram,ST02,Walk-in
C03014,2021-11-27,Dhaka,ST16,Online
C03015,2024-02-04,Dhaka,ST18,Referral
C03016,2021-08-03,Chattogram,ST12,Walk-in
C03017,2023-08-01,Chattogram,ST02,Referral
C03018,2022-03-23,Dhaka,ST11,Walk-in
C03019,24/03/2020,DHAKA,ST08,Walk-in
C03020,"January 2, 2025",,ST10,Online
C03021,2023-09-02,,ST02,Walk-in
C03022,2024-02-25,Rajshahi,ST07,Walk-in
C03023,2025-07-31,,ST20,Walk-in
C03024,"December 28, 2019",Dhaka,ST01,Walk-in
C03025,25/09/2018,Dhaka,ST19,Online
C03026,"August 28, 2022",dhaka,ST11,Walk-in
C03027,"August 10, 2020",chattogram,ST12,Referral
C03028,"June 26, 2021",DHAKA,ST19,Referral
C03029,2019-11-17,Dhaka,ST05,Walk-in
C03030,"March 9, 2021",,ST20,Walk-in
C03031,22/02/2021,Chattogram,ST06,Walk-in
C03032,"October 20, 2020",Khulna,ST07,Referral
C03033,08/12/2023,Dhaka,ST09,Walk-in
C03034,27/09/2022,Dhaka,ST13,Walk-in
C03035,"October 16, 2021",Barishal,ST07,Social Media
C03036,26/11/2018, Chattogram ,ST16,Walk-in
C03037,2022-07-25,,ST01,Walk-in
C03038,2019-05-27,Barishal,ST14,Referral
C03039,2020-07-06,Sylhet,ST14,Social Media
C03040,2021-04-26,Dhaka,ST11,Walk-in
C03041,17/02/2019,Chattogram,ST13,Walk-in
C03042,11/02/2021,Dhaka,ST15,Walk-in
C03043,"February 19, 2020",DHAKA,ST19,Walk-in
C03044,"October 17, 2024",dhaka,ST05,Walk-in
C03045,2024-11-15,KHULNA,ST10,Walk-in
C03046,2018-01-14,Rajshahi,ST12,Online
C03047,"October 26, 2022",Dhaka,ST07,Referral
C03048,14/02/2023,Dhaka,ST20,Social Media
C03049,"January 8, 2021",Rajshahi,ST11,Referral
C03050,01/10/2021,Khulna,ST12,Walk-in
C03051,2024-04-25,Dhaka,ST04,Walk-in
C03052,"January 8, 2021",Dhaka,ST09,Online
C03053,08/07/2018,Khulna,ST13,Walk-in
C03054,2020-12-23,Khulna,ST09,Walk-in
C03055,"January 12, 2020",,ST16,Referral
C03056,22/01/2021,DHAKA,ST03,Walk-in
C03057,03/11/2019,,ST04,Walk-in
C03058,2019-03-14,Chattogram,ST07,Online
C03059,17/11/2025,Dhaka,ST07,Social Media
C03060,"January 12, 2019",Khulna,ST17,Online
C03061,2023-08-24,Dhaka,ST18,Walk-in
C03062,2023-09-27,Sylhet,ST10,Online
C03063,09/12/2022,khulna,ST11,Social Media
C03064,15/04/2025,Barishal,ST06,Walk-in
C03065,"January 15, 2018",Sylhet,ST11,Online
C03066,30/05/2020,barishal,ST15,Online
C03067,23/06/2019,Dhaka,ST15,Online
C03068,12/08/2022,,ST20,Walk-in
C03069,30/01/2023,Dhaka,ST12,Social Media
C03070,06/03/2025,,ST07,Walk-in
C03071,"January 13, 2021",Khulna,ST02,Walk-in
C03072,"November 20, 2019",Dhaka,ST14,Walk-in
C03073,"May 22, 2025",DHAKA,ST17,Walk-in
C03074,2023-05-20,Chattogram,ST12,Walk-in
C03075,11/02/2024,dhaka,ST19,Referral
C03076,"July 23, 2021", Khulna ,ST07,Referral
C03077,"July 30, 2021",Dhaka,ST02,Walk-in
C03078,"February 10, 2021",Rajshahi,ST13,Referral
C03079,29/12/2023,Sylhet,ST03,Social Media
C03080,07/09/2019,Chattogram,ST02,Walk-in
C03081,2025-10-19,Dhaka,ST15,Online
C03082,"May 29, 2019",Barishal,ST09,Social Media
C03083,"September 8, 2021",Sylhet,ST13,Referral
C03084,"July 7, 2020",Chattogram,ST15,Online
C03085,20/02/2023,Chattogram,ST08,Referral
C03086,11/06/2023,Khulna,ST13,Online
C03087,06/05/2025,Khulna,ST11,Walk-in
C03088,2024-04-23,Khulna,ST12,Walk-in
C03089,2019-12-28,Sylhet,ST15,Online
C03090,"August 27, 2019",Khulna,ST08,Walk-in
C03091,"February 1, 2025",Dhaka,ST11,Walk-in
C03092,25/11/2021,Rajshahi,ST12,Walk-in
C03093,2018-10-12, Chattogram ,ST03,Referral
C03094,05/08/2024,Sylhet,ST05,Online
C03095,09/03/2023,Barishal,ST02,Walk-in
C03096,"March 16, 2018",Barishal,ST04,Walk-in
C03097,"April 4, 2024",Chattogram,ST09,Walk-in
C03098,09/11/2022,Sylhet,ST19,Walk-in
C03099,2022-11-30,Khulna,ST19,Online
C03100,2024-11-30, Barishal ,ST16,Walk-in
C03101,2021-12-17,Rajshahi,ST12,Social Media
C03102,08/09/2021,Dhaka,ST05,Walk-in
C03103,2022-12-08,Dhaka,ST08,Walk-in
C03104,01/08/2019,Khulna,ST16,Referral
C03105,2019-03-19,Rajshahi,ST19,Walk-in
C03106,29/09/2024,Rajshahi,ST20,Walk-in
C03107,22/09/2019,Sylhet,ST08,Walk-in
C03108,12/01/2022,Chattogram,ST10,Online
C03109,"February 28, 2020",Chattogram,ST11,Walk-in
C03110,04/11/2019,Khulna,ST02,Referral
C03111,12/10/2022,Dhaka,ST03,Online
C03112,31/05/2024,,ST01,Referral
C03113,14/07/2021,Rajshahi,ST15,Online
C03114,10/02/2019,Khulna,ST05,Referral
C03115,15/12/2019,,ST15,Online
C03116,2019-04-26,Rajshahi,ST08,Walk-in
C03117,21/01/2025,Dhaka,ST16,Online
C03118,"July 22, 2020",Dhaka,ST03,Online
C03119,2020-12-27,Chattogram,ST07,Walk-in
C03120,2018-07-27,Dhaka,ST05,Online
C03121,"July 26, 2021",Barishal,ST09,Walk-in
C03122,"April 22, 2025",Khulna,ST12,Online
C03123,11/04/2021,Dhaka,ST04,Walk-in
C03124,2023-03-17,Khulna,ST14,Walk-in
C03125,16/06/2019,Chattogram,ST20,Walk-in
C03126,2019-02-22,rajshahi,ST01,Walk-in
C03127,07/11/2023,Khulna,ST02,Walk-in
C03128,11/07/2018,Sylhet,ST20,Walk-in
C03129,2021-08-02,Dhaka,ST13,Online
C03130,"July 13, 2020",Dhaka,ST19,Walk-in
C03131,17/02/2018,Chattogram,ST15,Social Media
C03132,"April 1, 2022",Barishal,ST15,Referral
C03133,2025-09-15,Sylhet,ST04,Walk-in
C03134,21/07/2018, Chattogram ,ST11,Walk-in
C03135,2024-07-10,Dhaka,ST08,Walk-in
C03136,24/04/2022,Khulna,ST17,Walk-in
C03137,14/10/2023,Dhaka,ST01,Walk-in
C03138,2018-10-09,Rajshahi,ST01,Online
C03139,12/12/2024,Rajshahi,ST12,Online
C03140,2018-02-03,Dhaka,ST20,Walk-in
C03141,01/04/2025,dhaka,ST20,Online
C03142,05/04/2023,Chattogram,ST12,Walk-in
C03143,12/09/2020,Dhaka,ST09,Referral
C03144,21/01/2018,rajshahi,ST06,Social Media
C03145,"November 19, 2022", Khulna ,ST20,Walk-in
C03146,13/09/2018,Dhaka,ST04,Referral
C03147,2022-11-13,Chattogram,ST03,Referral
C03148,07/03/2024,Dhaka,ST11,Walk-in
C03149,20/02/2020,Dhaka,ST08,Walk-in
C03150,"November 29, 2019", Rajshahi ,ST10,Referral
C03151,2019-10-11,Rajshahi,ST19,Walk-in
C03152,19/10/2019,Rajshahi,ST06,Walk-in
C03153,"November 29, 2018",Dhaka,ST18,Online
C03154,2019-12-31,Sylhet,ST05,Walk-in
C03155,"April 10, 2023",CHATTOGRAM,ST07,Walk-in
C03156,2020-06-02, Barishal ,ST01,Social Media
C03157,2024-03-30,Sylhet,ST14,Walk-in
C03158,20/07/2024,barishal,ST18,Online
C03159,"January 31, 2024",Dhaka,ST18,Online
C03160,2022-04-25,Chattogram,ST04,Walk-in
C03161,2020-07-12,Rajshahi,ST16,Online
C03162,"June 8, 2025",,ST03,Online
C03163,2019-08-23,sylhet,ST13,Walk-in
C03164,18/09/2021,Chattogram,ST15,Online
C03165,17/08/2021,Barishal,ST04,Social Media
C03166,"December 18, 2023",Dhaka,ST03,Social Media
C03167,2022-05-16,Barishal,ST02,Walk-in
C03168,"May 23, 2024",Chattogram,ST15,Walk-in
C03169,"May 7, 2025",Chattogram,ST13,Online
C03170,"February 14, 2021",CHATTOGRAM,ST03,Social Media
C03171,29/12/2024,Dhaka,ST11,Referral
C03172,2019-05-11,Barishal,ST16,Walk-in
C03173,28/04/2025,khulna,ST05,Referral
C03174,2019-06-04,Barishal,ST13,Walk-in
C03175,18/10/2024,Barishal,ST06,Walk-in
C03176,2021-02-13,Sylhet,ST06,Online
C03177,17/09/2025,Chattogram,ST08,Walk-in
C03178,13/01/2019,Khulna,ST08,Online
C03179,21/09/2021,Dhaka,ST10,Walk-in
C03180,2025-03-18,Khulna,ST05,Referral
C03181,19/05/2018,Chattogram,ST08,Social Media
C03182,"February 13, 2020",Rajshahi,ST13,Walk-in
C03183,02/09/2018,Chattogram,ST08,Online
C03184,2020-07-27,Chattogram,ST14,Online
C03185,13/02/2021,Dhaka,ST03,Walk-in
C03186,13/12/2022,Chattogram,ST03,Referral
C03187,"January 23, 2020",Chattogram,ST18,Online
C03188,"April 9, 2019",Dhaka,ST10,Walk-in
C03189,12/05/2019,Dhaka,ST13,Referral
C03190,2025-07-03,Sylhet,ST15,Walk-in
C03191,15/08/2025,Dhaka,ST03,Walk-in
C03192,09/10/2019,Khulna,ST20,Walk-in
C03193,25/07/2019,Dhaka,ST09,Referral
C03194,08/06/2018,sylhet,ST18,Social Media
C03195,2025-09-02,Dhaka,ST09,Walk-in
C03196,2023-08-24,Chattogram,ST09,Walk-in
C03197,"January 31, 2024",Sylhet,ST13,Walk-in
C03198,28/04/2020,Sylhet,ST04,Online
C03199,"February 15, 2023",Chattogram,ST13,Walk-in
C03200,24/06/2018,Chattogram,ST20,Walk-in
C03201,"May 28, 2023",Dhaka,ST13,Walk-in
C03202,2022-08-20,Chattogram,ST02,Walk-in
C03203,"August 25, 2020",Chattogram,ST14,Online
C03204,06/09/2023,Sylhet,ST01,Online
C03205,03/03/2023,Chattogram,ST03,Walk-in
C03206,05/07/2021,Rajshahi,ST06,Walk-in
C03207,"June 30, 2019",Chattogram,ST07,Walk-in
C03208,10/03/2018,Dhaka,ST01,Online
C03209,01/07/2025,dhaka,ST01,Walk-in
C03210,"April 1, 2020",Dhaka,ST16,Walk-in
C03211,31/05/2020,Chattogram,ST10,Online
C03212,2023-06-12,Khulna,ST04,Walk-in
C03213,"January 16, 2020",Rajshahi,ST09,Online
C03214,2021-01-02,Chattogram,ST14,Walk-in
C03215,2023-09-08,Dhaka,ST15,Walk-in
C03216,2022-10-05,Khulna,ST06,Online
C03217,"April 1, 2023",Dhaka,ST04,Walk-in
C03218,14/01/2018,Chattogram,ST20,Walk-in
C03219,"August 10, 2021",khulna,ST13,Referral
C03220,2021-10-19,Chattogram,ST20,Walk-in
C03221,"January 21, 2023",Dhaka,ST07,Social Media
C03222,"March 19, 2019",Dhaka,ST03,Walk-in
C03223,11/04/2019,Sylhet,ST08,Referral
C03224,2024-02-05,DHAKA,ST07,Referral
C03225,"May 21, 2023",Sylhet,ST15,Walk-in
C03226,2024-06-26,,ST15,Online
C03227,2020-03-01,Dhaka,ST02,Online
C03228,23/12/2025,Dhaka,ST12,Walk-in
C03229,2020-03-07,,ST07,Walk-in
C03230,16/03/2023,Chattogram,ST13,Social Media
C03231,2019-04-19,Rajshahi,ST08,Online
C03232,"May 6, 2025",Chattogram,ST11,Social Media
C03233,2020-08-28,Dhaka,ST15,Referral
C03234,"June 1, 2024",Chattogram,ST06,Referral
C03235,25/08/2020,Chattogram,ST04,Online
C03236,"April 28, 2024",Chattogram,ST15,Online
C03237,19/08/2021,Khulna,ST19,Referral
C03238,2018-07-02,Khulna,ST09,Online
C03239,2019-07-11,rajshahi,ST20,Walk-in
C03240,19/06/2023,Sylhet,ST04,Online
C03241,2019-07-18,Chattogram,ST17,Walk-in
C03242,2020-03-14,Sylhet,ST20,Social Media
C03243,2022-05-01,Dhaka,ST06,Online
C03244,"January 9, 2020",Khulna,ST03,Online
C03245,12/01/2019,Khulna,ST14,Walk-in
C03246,"December 28, 2022",Dhaka,ST18,Online
C03247,2023-07-05,Khulna,ST02,Walk-in
C03248,"November 11, 2023",Khulna,ST13,Online
C03249,"July 19, 2025",Chattogram,ST18,Online
C03250,"December 30, 2018",Khulna,ST01,Walk-in
C03251,"May 31, 2021",DHAKA,ST11,Walk-in
C03252,15/11/2019,Dhaka,ST02,Online
C03253,"March 16, 2025",Dhaka,ST04,Walk-in
C03254,"April 26, 2022",Sylhet,ST10,Referral
C03255,15/10/2018,Chattogram,ST07,Referral
C03256,"July 15, 2023",barishal,ST02,Referral
C03257,"May 6, 2018",,ST17,Walk-in
C03258,"March 11, 2020",Dhaka,ST05,Walk-in
C03259,2023-10-08, Sylhet ,ST18,Social Media
C03260,"January 17, 2022",Dhaka,ST04,Social Media
C03261,2024-02-01,RAJSHAHI,ST11,Walk-in
C03262,2022-07-26,Chattogram,ST15,Online
C03263,"September 27, 2024",barishal,ST10,Walk-in
C03264,01/07/2022, Rajshahi ,ST09,Walk-in
C03265,2018-06-15,dhaka,ST16,Social Media
C03266,2018-07-28,Dhaka,ST01,Social Media
C03267,"March 18, 2024",Dhaka,ST17,Social Media
C03268,"April 23, 2018",Barishal,ST14,Walk-in
C03269,2021-01-04,Rajshahi,ST16,Walk-in
C03270,17/02/2018, Chattogram ,ST09,Referral
C03271,"June 4, 2020",Dhaka,ST08,Online
C03272,"October 4, 2022",Khulna,ST12,Walk-in
C03273,21/05/2019,Dhaka,ST13,Online
C03274,23/09/2021,Rajshahi,ST19,Walk-in
C03275,"December 18, 2025",Rajshahi,ST18,Online
C03276,25/07/2018,Dhaka,ST02,Referral
C03277,"July 5, 2018",Chattogram,ST04,Walk-in
C03278,"March 3, 2020",Dhaka,ST19,Walk-in
C03279,11/08/2024,Chattogram,ST08,Online
C03280,2021-03-30,Barishal,ST12,Online
C03281,11/02/2023,Rajshahi,ST02,Walk-in
C03282,"April 9, 2018",Khulna,ST03,Walk-in
C03283,17/11/2023,Chattogram,ST09,Online
C03284,16/07/2018,Dhaka,ST15,Walk-in
C03285,"September 10, 2023",Rajshahi,ST16,Online
C03286,2019-03-08,Chattogram,ST18,Online
C03287,"November 11, 2024",Dhaka,ST04,Walk-in
C03288,2020-05-14,CHATTOGRAM,ST05,Online
C03289,"June 21, 2019",SYLHET,ST11,Online
C03290,"September 10, 2020",Rajshahi,ST11,Online
C03291,03/01/2018,dhaka,ST01,Online
C03292,28/04/2019,Khulna,ST09,Walk-in
C03293,14/10/2022,Chattogram,ST18,Walk-in
C03294,28/05/2020,Dhaka,ST04,Walk-in
C03295,2020-10-30,Dhaka,ST17,Walk-in
C03296,"June 15, 2024",Khulna,ST09,Walk-in
C03297,"December 28, 2018",Chattogram,ST11,Walk-in
C03298,02/03/2021,CHATTOGRAM,ST13,Online
C03299,"June 28, 2019",Dhaka,ST15,Walk-in
C03300,2021-11-10,RAJSHAHI,ST13,Social Media
C03301,"August 26, 2020",Rajshahi,ST03,Online
C03302,15/05/2018,Dhaka,ST06,Walk-in
C03303,2018-07-25,Barishal,ST17,Online
C03304,"October 24, 2024",Dhaka,ST01,Walk-in
C03305,"June 16, 2018",,ST15,Social Media
C03306,04/04/2024,Sylhet,ST11,Social Media
C03307,2025-04-28,RAJSHAHI,ST03,Referral
C03308,"September 22, 2021",Dhaka,ST03,Online
C03309,"June 30, 2020",Sylhet,ST20,Social Media
C03310,"March 16, 2024",Dhaka,ST01,Online
C03311,08/11/2025,Sylhet,ST01,Referral
C03312,"December 18, 2018",Sylhet,ST01,Walk-in
C03313,2025-09-16,Barishal,ST13,Social Media
C03314,"July 18, 2025",Chattogram,ST19,Online
C03315,2019-02-21,Sylhet,ST04,Walk-in
C03316,2018-06-09,Sylhet,ST16,Social Media
C03317,2023-09-19,Dhaka,ST15,Online
C03318,15/08/2018,Dhaka,ST05,Social Media
C03319,21/10/2022,Barishal,ST02,Walk-in
C03320,09/07/2018, Dhaka ,ST10,Online
C03321,"July 10, 2023",Rajshahi,ST02,Online
C03322,08/11/2019,Dhaka,ST03,Walk-in
C03323,08/10/2018,Khulna,ST10,Referral
C03324,14/07/2018,Dhaka,ST17,Online
C03325,2019-07-05,Barishal,ST20,Walk-in
C03326,"April 28, 2022",Rajshahi,ST13,Online
C03327,2018-08-12,Dhaka,ST06,Walk-in
C03328,"May 31, 2024",Rajshahi,ST07,Referral
C03329,31/10/2022,Sylhet,ST13,Referral
C03330,2020-05-18,Dhaka,ST04,Walk-in
C03331,"November 20, 2025",DHAKA,ST11,Online
C03332,2023-04-07,Rajshahi,ST16,Walk-in
C03333,2023-05-17,Rajshahi,ST17,Walk-in
C03334,2019-05-23,Dhaka,ST02,Referral
C03335,07/09/2023,khulna,ST06,Walk-in
C03336,"June 21, 2022",DHAKA,ST06,Walk-in
C03337,14/11/2025,Dhaka,ST12,Walk-in
C03338,2021-10-27,,ST04,Online
C03339,03/06/2023,Dhaka,ST20,Referral
C03340,2020-09-23,Dhaka,ST19,Walk-in
C03341,"April 28, 2018",Chattogram,ST07,Walk-in
C03342,2019-01-09,Dhaka,ST09,Walk-in
C03343,2024-12-06,Dhaka,ST09,Walk-in
C03344,26/11/2023,RAJSHAHI,ST01,Walk-in
C03345,2020-11-30,Chattogram,ST18,Referral
C03346,2023-07-31,Khulna,ST16,Online
C03347,"January 13, 2018",Sylhet,ST07,Walk-in
C03348,19/04/2018,Chattogram,ST11,Online
C03349,2022-01-21,Dhaka,ST08,Referral
C03350,30/12/2022,Rajshahi,ST05,Walk-in
C03351,"June 29, 2025",Dhaka,ST07,Walk-in
C03352,2024-01-28,Dhaka,ST03,Referral
C03353,2020-01-22,Khulna,ST17,Walk-in
C03354,"July 8, 2024",Rajshahi,ST14,Referral
C03355,2021-12-06,Sylhet,ST19,Referral
C03356,2024-08-09,Dhaka,ST01,Referral
C03357,2019-05-23,Dhaka,ST13,Walk-in
C03358,2018-03-18,Chattogram,ST12,Walk-in
C03359,2018-06-18,Rajshahi,ST13,Referral
C03360,"December 3, 2025", Chattogram ,ST20,Walk-in
C03361,2018-08-24,Dhaka,ST08,Walk-in
C03362,05/07/2025,DHAKA,ST03,Online
C03363,2023-10-24,Sylhet,ST01,Walk-in
C03364,03/03/2019,Rajshahi,ST10,Online
C03365,2024-11-28,dhaka,ST04,Social Media
C03366,"February 26, 2019",Dhaka,ST03,Online
C03367,2019-02-23,DHAKA,ST03,Walk-in
C03368,08/08/2022,dhaka,ST06,Social Media
C03369,21/04/2020,Chattogram,ST03,Online
C03370,29/04/2020,Dhaka,ST10,Walk-in
C03371,"July 24, 2019",Sylhet,ST14,Online
C03372,"November 10, 2022",Rajshahi,ST06,Walk-in
C03373,20/03/2018,Barishal,ST03,Walk-in
C03374,17/12/2019,Barishal,ST12,Online
C03375,"June 5, 2022",Dhaka,ST02,Walk-in
C03376,21/11/2021,Dhaka,ST15,Walk-in
C03377,2023-08-06,dhaka,ST08,Online
C03378,24/09/2019,Rajshahi,ST09,Walk-in
C03379,"March 7, 2023",Dhaka,ST05,Online
C03380,29/01/2024,Chattogram,ST06,Walk-in
C03381,"February 7, 2021",Dhaka,ST03,Online
C03382,20/01/2020,Dhaka,ST12,Referral
C03383,2022-06-09,rajshahi,ST03,Walk-in
C03384,18/08/2022,Sylhet,ST14,Referral
C03385,"October 2, 2018", Chattogram ,ST06,Walk-in
C03386,09/07/2022,Khulna,ST12,Walk-in
C03387,27/03/2019,Dhaka,ST11,Walk-in
C03388,"July 19, 2022",dhaka,ST13,Walk-in
C03389,2025-06-13,Chattogram,ST16,Walk-in
C03390,2022-04-18,Sylhet,ST12,Referral
C03391,"February 2, 2024",Sylhet,ST18,Referral
C03392,2020-06-23,Dhaka,ST06,Social Media
C03393,2025-05-18,Barishal,ST16,Social Media
C03394,2024-07-01,Dhaka,ST07,Walk-in
C03395,30/04/2025,chattogram,ST13,Walk-in
C03396,2023-12-06,Sylhet,ST10,Walk-in
C03397,"March 12, 2023",Barishal,ST19,Online
C03398,"March 14, 2022",,ST06,Referral
C03399,"June 3, 2025",Barishal,ST11,Walk-in
C03400,2024-10-12,Dhaka,ST04,Walk-in
C03401,2021-05-01,Sylhet,ST13,Walk-in
C03402,"September 8, 2018",Khulna,ST01,Referral
C03403,2018-01-11,Chattogram,ST09,Walk-in
C03404,13/11/2019,Chattogram,ST01,Online
C03405,2018-07-02,Barishal,ST07,Walk-in
C03406,"September 10, 2019",Dhaka,ST10,Walk-in
C03407,2018-11-16,Chattogram,ST07,Walk-in
C03408,04/11/2025,Khulna,ST08,Referral
C03409,06/10/2018,khulna,ST03,Referral
C03410,2023-01-05,Barishal,ST15,Walk-in
C03411,23/10/2020,khulna,ST16,Walk-in
C03412,2019-05-24,Dhaka,ST10,Walk-in
